"state_name","district_name","area_sq_km","perimeter_km","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","centroid_lon","centroid_lat","num_vertices","compactness"
"Bombay Presidency","Umreylee",1006.8118,117.179332150929,70.5479462791651,20.7750794744758,70.8791526177959,21.1103413090153,70.7171655267861,20.9498565153612,29,0.92141679881617
"Bombay Presidency","Soruth",6321.03185,468.579068526608,70.039854249523,20.823899720423,71.2655843557803,21.8459817207207,70.5436857712935,21.3210182608843,86,0.36176960311578
"Bombay Presidency","Babriawar",672.47775,101.693217611741,71.1502137693117,20.900573726624,71.4926740828513,21.1665819129716,71.333782191633,21.0355508132479,36,0.81715379969131
"Bombay Presidency","Ahmedabad",11103.11578,786.520999749697,71.3114499729707,21.4833483418785,72.7964390597532,23.6191634451349,72.0706528576954,22.729864168149,267,0.22554545875453
"Bombay Presidency","Oondsurwsya",554.05962,90.990156896578,71.5581225590301,21.2952631827171,71.9047902830062,21.4885028781227,71.7299998458589,21.3844150637048,28,0.84096425189226
"Bombay Presidency","Gohelwar",6431.9866,583.086385158049,71.282800944873,21.0283731124998,72.2183542364702,22.1269749481513,71.7349634469874,21.5676339453617,172,0.23773284801357
"Bombay Presidency","Hallar",36563.68376,2132.23400335446,68.2119018142554,21.7291331373729,71.7363300148598,24.7205161381448,70.2929909756301,23.1484498038867,603,0.10106250954494
"Bombay Presidency","South Kattiawar",5946.83135,324.407088489689,70.6907934080005,21.0274381577039,71.4485952690141,22.0775278576585,71.0750603353569,21.5415045579449,70,0.71009232004123
"Bombay Presidency","North Kattiawar",2394.54521,261.079480310156,71.0789065858989,21.8503097408331,71.7145624614216,22.4780985312489,71.3713204424426,22.1949147145926,60,0.44145600199269
"Bombay Presidency","Jhalawar",7691.91223,375.021788061511,70.9440602640758,22.3763912930277,72.0092703657984,23.2171693015897,71.4334811507537,22.7787548481585,106,0.68727600868508
"Bombay Presidency","Cambay",1544.38076,154.686726970185,72.2920289291294,22.2126409864721,72.7716661056074,22.5973835322047,72.5321875985702,22.4027323149766,59,0.81106964167655
"Bombay Presidency","Broach",3170.78031,324.897874295714,72.4988897745879,21.6565074114549,73.17504732731,22.3770620915157,72.8246892607275,21.961828458005,112,0.37746985722521
"Bombay Presidency","Mewassee",755.98404,113.417606552818,73.7904716689687,21.8713482396517,74.1303938163746,22.2459176966191,73.9671344843623,22.0569405195846,25,0.73851876813855
"Bombay Presidency","Kaira",5756.87936,504.271631663487,72.542882005887,22.4967857234123,73.4060783969407,23.7189322041073,73.0357369114931,23.0862481080409,149,0.28449059827448
"Bombay Presidency","Panch Mahals",4133.23929,479.936680854685,73.3206763217802,22.4105180398078,74.4592259129124,23.295236430194,73.9120598741334,22.8363687109639,152,0.22549272018374
"Bombay Presidency","Cutch",19637.68142,920.664334578246,68.430738272636,22.8346564445939,71.1191710298636,23.9328502856997,69.6791845939202,23.4016345407964,277,0.29113702201859
"Rajputana Agency","Sirrohee",6005.87544,371.660104045651,72.3471968794567,24.278284573246,73.2891478164051,25.2266132608729,72.8446799064255,24.7012396770327,120,0.54637937400262
"Rajputana Agency","Purtabgurh",4061.46562,284.229528380515,74.5464378702705,23.1823308214052,75.0913864784556,24.2086232681044,74.8107779617164,23.7461470256196,54,0.6317631005796
"Rajputana Agency","Banswarra",3455.20818,239.467301332772,74.0529376175942,23.0118031566969,74.7357752825476,23.7805229555196,74.3817989952316,23.406834288975,61,0.75716694081396
